날짜,항공사,출발시간,가격
2024.04.04 Thu,이스타항공,"07:05ICN09:50NRT직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 186,800원~"
2024.04.04 Thu,이스타항공,"15:10ICN17:30NRT직항, 02시간 20분","성인/KB국민카드(이용실적 충족시)편도 186,800원~"
2024.04.04 Thu,에어서울,"07:50ICN10:30NRT직항, 02시간 40분","성인/롯데카드 할인특가확인편도 194,100원~"
2024.04.04 Thu,티웨이항공,"07:45ICN10:15NRT직항, 02시간 30분","성인/신한카드 할인특가확인편도 194,800원~"
2024.04.04 Thu,이스타항공,"08:00ICN10:30NRT직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 199,800원~"
2024.04.04 Thu,에어부산,"15:50ICN18:10NRT직항, 02시간 20분","성인/삼성 iD NOMAD 카드편도 204,500원~"
2024.04.04 Thu,에어부산,"07:35ICN10:05NRT직항, 02시간 30분","성인/삼성 iD NOMAD 카드편도 204,500원~"
2024.04.04 Thu,제주항공,"07:40ICN10:15NRT직항, 02시간 35분","성인/신한카드 할인특가확인편도 207,600원~"
2024.04.04 Thu,제주항공,"08:30ICN11:00NRT직항, 02시간 30분","성인/신한카드 할인특가확인편도 207,600원~"
2024.04.04 Thu,제주항공,"15:05ICN17:30NRT직항, 02시간 25분","성인/신한카드 할인특가확인편도 207,600원~"
2024.04.04 Thu,에어프레미아,"08:50ICN11:20NRT직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 209,900원~"
2024.04.04 Thu,티웨이항공,"10:20ICN12:50NRT직항, 02시간 30분","성인/신한카드 할인특가확인편도 211,100원~"
2024.04.04 Thu,티웨이항공,"15:00ICN17:30NRT직항, 02시간 30분","성인/신한카드 할인특가확인편도 211,100원~"
2024.04.04 Thu,진에어,"06:45ICN09:20NRT직항, 02시간 35분","성인/삼성카드 할인특가확인편도 214,600원~"
2024.04.04 Thu,제주항공,"13:20ICN15:55NRT직항, 02시간 35분","성인/신한카드 할인특가확인편도 224,400원~"
2024.04.04 Thu,제주항공,"16:05ICN18:30NRT직항, 02시간 25분","성인/신한카드 할인특가확인편도 224,400원~"
2024.04.04 Thu,에어서울,"10:15ICN12:40NRT직항, 02시간 25분","성인/롯데카드편도 230,700원~"
2024.04.04 Thu,진에어,"14:45ICN17:10NRT직항, 02시간 25분","성인/삼성카드 할인특가확인편도 235,000원~"
2024.04.04 Thu,진에어,"07:25ICN10:00NRT직항, 02시간 35분","성인/삼성카드 할인특가확인편도 235,000원~"
2024.04.04 Thu,대한항공,"17:25ICN19:45NRT직항, 02시간 20분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 242,300원~"
2024.04.04 Thu,에어서울,"17:10ICN19:40NRT직항, 02시간 30분","성인/롯데카드편도 249,000원~"
2024.04.04 Thu,아시아나항공,"15:45ICN18:15NRT직항, 02시간 30분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 249,600원~"
2024.04.04 Thu,아시아나항공,"18:30ICN21:00NRT직항, 02시간 30분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 249,600원~"
2024.04.04 Thu,아시아나항공,"12:15ICN14:40NRT직항, 02시간 25분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 258,600원~"
2024.04.04 Thu,제주항공,"10:35ICN12:55NRT직항, 02시간 20분","성인/삼성카드편도 261,900원~"
2024.04.04 Thu,대한항공,"13:00ICN15:25NRT직항, 02시간 25분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 276,300원~"
2024.04.04 Thu,대한항공,"18:35ICN21:05NRT직항, 02시간 30분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 276,300원~"
2024.04.04 Thu,아시아나항공,"09:00ICN11:20NRT직항, 02시간 20분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 312,000원~"
2024.04.04 Thu,대한항공,"10:10ICN12:40NRT직항, 02시간 30분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 313,600원~"
2024.04.04 Thu,진에어,"09:45ICN12:15NRT직항, 02시간 30분","성인/삼성카드편도 393,900원~"
2024.04.04 Thu,일본항공,"18:35ICN21:05NRT직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 409,500원~"
2024.04.04 Thu,일본항공,"10:10ICN12:40NRT직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 409,500원~"
2024.04.04 Thu,일본항공,"17:25ICN19:45NRT직항, 02시간 20분","성인/KB국민카드(이용실적 충족시)편도 409,500원~"
2024.04.04 Thu,일본항공,"13:00ICN15:25NRT직항, 02시간 25분","성인/KB국민카드(이용실적 충족시)편도 409,500원~"
2024.04.04 Thu,ANA항공 ,"12:15ICN14:40NRT직항, 02시간 25분","성인/KB국민카드(이용실적 충족시)편도 410,000원~"
2024.04.04 Thu,ANA항공 ,"09:00ICN11:20NRT직항, 02시간 20분","성인/KB국민카드(이용실적 충족시)편도 410,000원~"
2024.04.04 Thu,ANA항공 ,"18:30ICN21:00NRT직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 410,000원~"
2024.04.04 Thu,ANA항공 ,"15:45ICN18:15NRT직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 410,000원~"
2024.03.15 Fri,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 251,700원~"
2024.03.15 Fri,이스타항공,"19:00NRT21:35ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 262,300원~"
2024.03.15 Fri,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 263,000원~"
2024.03.15 Fri,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 276,300원~"
2024.03.15 Fri,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 296,700원~"
2024.03.15 Fri,대한항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 304,400원~"
2024.03.15 Fri,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 304,400원~"
2024.03.15 Fri,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 307,300원~"
2024.03.15 Fri,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 307,300원~"
2024.03.15 Fri,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 309,000원~"
2024.03.15 Fri,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 312,100원~"
2024.03.15 Fri,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 312,100원~"
2024.03.15 Fri,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 319,600원~"
2024.03.15 Fri,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 328,600원~"
2024.03.15 Fri,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 336,000원~"
2024.03.15 Fri,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 336,600원~"
2024.03.15 Fri,대한항공,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 338,800원~"
2024.03.15 Fri,에티오피아항공,"20:30NRT23:10ICN직항, 02시간 40분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 342,100원~"
2024.03.15 Fri,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 348,600원~"
2024.03.15 Fri,에어프레미아,"12:10NRT14:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 356,400원~"
2024.03.15 Fri,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,400원~"
2024.03.15 Fri,에어부산,"11:10NRT13:50ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 361,300원~"
2024.03.15 Fri,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/삼성카드편도 381,000원~"
2024.03.15 Fri,제주항공,"12:30NRT15:30ICN직항, 03시간 00분","성인/삼성카드편도 381,000원~"
2024.03.15 Fri,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/삼성카드편도 381,000원~"
2024.03.15 Fri,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/삼성카드편도 381,000원~"
2024.03.15 Fri,아시아나항공,"13:20NRT15:55ICN직항, 02시간 35분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 421,400원~"
2024.03.15 Fri,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 491,000원~"
2024.03.15 Fri,일본항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.15 Fri,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.15 Fri,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.15 Fri,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.15 Fri,ANA,"15:50NRT18:40ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,255,100원~"
2024.03.15 Fri,ANA,"13:20NRT15:55ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.15 Fri,ANA,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.16 Sat,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 276,300원~"
2024.03.16 Sat,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 276,300원~"
2024.03.16 Sat,이스타항공,"11:35NRT14:15ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 286,900원~"
2024.03.16 Sat,이스타항공,"19:05NRT21:35ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 286,900원~"
2024.03.16 Sat,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 286,900원~"
2024.03.16 Sat,에티오피아항공,"20:30NRT23:10ICN직항, 02시간 40분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 296,600원~"
2024.03.16 Sat,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 296,700원~"
2024.03.16 Sat,에어프레미아,"12:10NRT14:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 303,300원~"
2024.03.16 Sat,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 304,400원~"
2024.03.16 Sat,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 304,400원~"
2024.03.16 Sat,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 307,300원~"
2024.03.16 Sat,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 309,000원~"
2024.03.16 Sat,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 328,600원~"
2024.03.16 Sat,에어부산,"11:10NRT13:50ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 328,600원~"
2024.03.16 Sat,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 336,600원~"
2024.03.16 Sat,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 336,600원~"
2024.03.16 Sat,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 336,600원~"
2024.03.16 Sat,대한항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 348,600원~"
2024.03.16 Sat,아시아나항공,"13:20NRT15:55ICN직항, 02시간 35분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 351,300원~"
2024.03.16 Sat,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 351,300원~"
2024.03.16 Sat,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 355,700원~"
2024.03.16 Sat,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,200원~"
2024.03.16 Sat,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,400원~"
2024.03.16 Sat,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,400원~"
2024.03.16 Sat,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/삼성카드편도 381,000원~"
2024.03.16 Sat,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/삼성카드편도 381,000원~"
2024.03.16 Sat,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/삼성카드편도 381,000원~"
2024.03.16 Sat,아시아나항공,"09:00NRT11:40ICN직항, 02시간 40분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 496,600원~"
2024.03.16 Sat,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 633,300원~"
2024.03.16 Sat,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.16 Sat,일본항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.16 Sat,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.16 Sat,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.16 Sat,ANA,"15:50NRT18:40ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,255,100원~"
2024.03.16 Sat,ANA,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.16 Sat,ANA,"09:00NRT11:40ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.16 Sat,ANA,"13:20NRT15:55ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.17 Sun,이스타항공,"19:05NRT21:35ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 336,000원~"
2024.03.17 Sun,에티오피아항공,"20:30NRT23:10ICN직항, 02시간 40분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 342,100원~"
2024.03.17 Sun,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 355,700원~"
2024.03.17 Sun,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 355,700원~"
2024.03.17 Sun,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,200원~"
2024.03.17 Sun,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,400원~"
2024.03.17 Sun,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,400원~"
2024.03.17 Sun,에어프레미아,"12:30NRT15:15ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 356,400원~"
2024.03.17 Sun,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 360,600원~"
2024.03.17 Sun,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 361,300원~"
2024.03.17 Sun,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 366,200원~"
2024.03.17 Sun,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 366,200원~"
2024.03.17 Sun,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 366,200원~"
2024.03.17 Sun,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/롯데카드편도 381,000원~"
2024.03.17 Sun,제주항공,"12:30NRT15:30ICN직항, 03시간 00분","성인/삼성카드편도 381,000원~"
2024.03.17 Sun,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/삼성카드편도 381,000원~"
2024.03.17 Sun,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.17 Sun,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.17 Sun,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.17 Sun,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 491,000원~"
2024.03.17 Sun,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 496,600원~"
2024.03.17 Sun,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 496,600원~"
2024.03.17 Sun,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 554,800원~"
2024.03.17 Sun,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 554,800원~"
